id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
ccebc52b-5519-4665-93f1-8d92a1772b1c,Critical Support Needed for Rural Development,Community Development,Rural Development,Donatekart,Urgent Relief,organization,Rural Development beneficiaries,Jabalpur,Manipur,352859,85887,24.34,2024-09-16,323,True,0.95,high,pending,"{'category': 'Community Development', 'subcategory': 'Rural Development', 'platform': 'Donatekart', 'campaign_age_days': 323, 'funding_percentage': 24.34050901714262, 'funds_required': 352859, 'funds_raised': 85887, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': False, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': False, 'unclear_fund_usage': True, 'no_previous_campaigns': False}"
729614f1-455f-4800-b101-3c94d12a12bb,Infrastructure Initiative for Community,Community Development,Infrastructure,Donatekart,Nagpur Public Service Society,organization,Infrastructure beneficiaries,Patna,Nagaland,533890,282645,52.94,2024-10-29,280,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Infrastructure', 'platform': 'Donatekart', 'campaign_age_days': 280, 'funding_percentage': 52.940686606673765, 'funds_required': 533890, 'funds_raised': 282645, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
2bfdc80e-c8a1-43f0-994e-86e6cabd3bfa,Skill Development Initiative for Underprivileged,Community Development,Skill Development,INDIAdonates,Meerut Community Development Trust,individual,Skill Development beneficiaries,Guwahati,Assam,1467792,351311,23.93,2025-07-11,25,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Skill Development', 'platform': 'INDIAdonates', 'campaign_age_days': 25, 'funding_percentage': 23.934705656327665, 'funds_required': 1467792, 'funds_raised': 351311, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e1b85ab9-641d-4430-89ff-2f9e10896441,Educational Materials Support for Underprivileged Children,Education,Educational Materials,ImpactGuru,Kolkata Knowledge Mission,organization,Educational Materials beneficiaries,Hubli-Dharwad,Maharashtra,470521,436272,92.72,2024-09-06,333,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Educational Materials', 'platform': 'ImpactGuru', 'campaign_age_days': 333, 'funding_percentage': 92.72118514550694, 'funds_required': 470521, 'funds_raised': 436272, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
905858bf-b9fa-4aff-8cda-9bd604c297a8,Livelihood Initiative for Rural Area,Community Development,Livelihood,ImpactGuru,Chandigarh Community Development Trust,organization,Livelihood beneficiaries,Bangalore,Bihar,638705,454562,71.17,2024-09-04,335,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Livelihood', 'platform': 'ImpactGuru', 'campaign_age_days': 335, 'funding_percentage': 71.16939186483508, 'funds_required': 638705, 'funds_raised': 454562, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
c51aed61-1ffd-4622-b9f4-fe1f67490188,Support Accident Recovery for Family Member,Medical,Accident Recovery,INDIAdonates,Allahabad Medical Relief Society,individual,Accident Recovery beneficiaries,Aurangabad,Telangana,425629,46280,10.87,2024-12-16,232,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Accident Recovery', 'platform': 'INDIAdonates', 'campaign_age_days': 232, 'funding_percentage': 10.873324161743204, 'funds_required': 425629, 'funds_raised': 46280, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
ed7f7a11-ca13-48eb-bc15-fe7c5d0b0557,Tree Plantation Initiative for Community,Environment,Tree Plantation,ImpactGuru,Mumbai Green Earth Foundation,individual,Tree Plantation beneficiaries,Pune,Assam,337165,173464,51.45,2025-02-24,162,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'ImpactGuru', 'campaign_age_days': 162, 'funding_percentage': 51.448101501454026, 'funds_required': 337165, 'funds_raised': 173464, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
9adbcf31-1d84-4d5c-83ae-54a25c4d9436,Life-saving Support Needed for Earthquake Recovery,Disaster Relief,Earthquake Recovery,Ketto,Global Society,individual,Earthquake Recovery beneficiaries,Visakhapatnam,Arunachal Pradesh,10377084,468806,4.52,2025-03-20,138,True,0.9,high,pending,"{'category': 'Disaster Relief', 'subcategory': 'Earthquake Recovery', 'platform': 'Ketto', 'campaign_age_days': 138, 'funding_percentage': 4.51770706717327, 'funds_required': 10377084, 'funds_raised': 468806, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': True, 'has_contact_info': False, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': True, 'unclear_fund_usage': False, 'no_previous_campaigns': True}"
24166c4d-5b88-49b4-8d56-2d8842af06db,Support Chronic Disease for Family Member,Medical,Chronic Disease,Fueladream,Meerut City Hospital Foundation,individual,Chronic Disease beneficiaries,Delhi,Arunachal Pradesh,1830322,1053028,57.53,2024-10-30,279,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Chronic Disease', 'platform': 'Fueladream', 'campaign_age_days': 279, 'funding_percentage': 57.5324363604045, 'funds_required': 1830322, 'funds_raised': 1053028, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
f8198fc8-4648-4ec7-9302-f251488f9dfd,Critical Support Needed for Digital Literacy,Technology,Digital Literacy,Donatekart,Emergency Organization,individual,Digital Literacy beneficiaries,Ghaziabad,Uttarakhand,1008315,262052,25.99,2025-02-15,171,True,1.0,high,pending,"{'category': 'Technology', 'subcategory': 'Digital Literacy', 'platform': 'Donatekart', 'campaign_age_days': 171, 'funding_percentage': 25.98913859231739, 'funds_required': 1008315, 'funds_raised': 262052, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': True, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
3e76f493-5d9b-4c30-8799-b3ba932b3f00,Livelihood Initiative for Underprivileged,Community Development,Livelihood,Social For Action,Kolkata Community Development Trust,organization,Livelihood beneficiaries,Delhi,Nagaland,898069,469038,52.23,2024-10-23,286,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Livelihood', 'platform': 'Social For Action', 'campaign_age_days': 286, 'funding_percentage': 52.22743216084176, 'funds_required': 898069, 'funds_raised': 469038, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
3f6de9e7-7d3f-44bb-a8d4-6bbec62c4f94,Tree Plantation Initiative for Underprivileged,Environment,Tree Plantation,Milaap,Coimbatore Nature Conservation Trust,organization,Tree Plantation beneficiaries,Pune,Punjab,469585,335363,71.42,2024-10-02,307,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'Milaap', 'campaign_age_days': 307, 'funding_percentage': 71.41695399087803, 'funds_required': 469585, 'funds_raised': 335363, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
041c4983-d320-4740-aa29-c37ce20fa15b,Teacher Training Support for Rural Students,Education,Teacher Training,Fueladream,Lucknow Knowledge Mission,organization,Teacher Training beneficiaries,Gwalior,Maharashtra,182765,130050,71.16,2024-11-27,251,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Teacher Training', 'platform': 'Fueladream', 'campaign_age_days': 251, 'funding_percentage': 71.15742803332142, 'funds_required': 182765, 'funds_raised': 130050, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
b35bab8a-0d2b-4cc0-9700-2674ff1db1b1,Stray Animal Care - Help Stray Animals,Animal Welfare,Stray Animal Care,Donatekart,Agra Animal Care Society,organization,Stray Animal Care beneficiaries,Kanpur,Telangana,161042,74618,46.33,2025-01-16,201,False,0.0,low,pending,"{'category': 'Animal Welfare', 'subcategory': 'Stray Animal Care', 'platform': 'Donatekart', 'campaign_age_days': 201, 'funding_percentage': 46.33452546463049, 'funds_required': 161042, 'funds_raised': 74618, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
d1f52c4b-4977-4901-90f9-9f633fdbcee7,Educational Materials Support for Rural Students,Education,Educational Materials,INDIAdonates,Bangalore Learning Foundation,organization,Educational Materials beneficiaries,Gwalior,Puducherry,825998,203895,24.68,2024-11-10,268,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Educational Materials', 'platform': 'INDIAdonates', 'campaign_age_days': 268, 'funding_percentage': 24.684742389424855, 'funds_required': 825998, 'funds_raised': 203895, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
